text,label
hahahaha,happy
i am happy without you,happy
hahahahaha,happy
hbd masher,happy
selamat beraktivitas ya,happy
have a nice day ya kakak erwita,happy
have a nice day,happy
yaowoh aku seneng bgt karo jawaban iki,happy
sip mantap,happy
kebayang dong semeja pembicaraan seseru apa,happy
haahhahahha bangsat,happy
2020 hajar,happy
ga berenti ngakak gue bngst soalnya relate ke gue juga,happy
bbbhahahahahahahah,happy
untung ada yang nanya,happy
aduh aku ketawa lg apa kah aku receh,happy
lagi capek kerja enaknya jalan jalan ke korea ketemu idola k pop,happy
wakil menteri luar negeri china kami telah capai beberapa kemajuan dalam pembicaraan perdagangan dengan as,happy
kelantanese mesti bangga tengok video ni,happy
alhamdulillah,happy
aku terharu kebahagiaan seorang ayah yang pecah ketika sang bayi lahir dengan segera sang ayah membacakan kalimat adzan,happy
kamu tu disayang tuhan semoga sampai nanti di alam keabadian bli,happy
santri nikah jomblo punah,happy
masakan yg dikasih kecombrang itu rasanya otomatis naik satu level menurut saya,happy
selamat,happy
mau ketawa tapi takut soda,happy
sikat kang ell,happy
bukan digembok gue ampe ngakak el,happy
selalu senang pulang ke kampung bokap gue,happy
selamat pagi indonesia selamat masuk sekolah hari kedua yang masih ngumpulin semangat untuk kesekolah mana suaranya,happy
yok nonton sekarang masyaallah sekali,happy
terima kasih ya allah baru sehari di gramedia depok langsung menempati 10 buku terlaris,happy
perdetik ini aku akan selalu bahagia,happy
alhamdulillah,happy
melihat senyum dengan mata tertutupnya,happy
udah selesai dongggg,happy
sukur mati ketabrak mobil koe haha,happy
mari berkarya,happy
boro2 mau ganggu kebahagiaan prang lain bahagiain diri sendiri aja agak susah hahaha,happy
alhandulillah dikit lagi disegerakan,happy
siapa yg benci biar aku klitikin keteknya haha,happy
aaaahhhhh bahagianya hari ini ketemu sang motivator eheh,happy
malem senin bersama teman teman lama creator vidgram sembari ngupi ngupi unyu di kota hujan ada yang tau kota hujan,happy
wkwkwkwk,happy
memang engkau begitu jauh berbeda denganku tetapi kau masih saja mau bersamaku meski ku sudah meninggalkanmu,happy
aku senang membaca sebab dengan membaca artinya kita telah menggerakkan mata kita ke ke kiri dan ke kanan,happy
kalian kalau liat foto ini seneng gak apa yg terlintas dalam pikiran kalian guys,happy
tetap berfikir positif dan bahagia bekerja keras,happy
trimaksih masyarakat bengkulu alhmdulillah berjalan dengan lancar,happy
ku bahagia tonet tonet tonet,happy
hari ini hatiku cerah,happy
girang amat kalo ketawain orang,happy
girang gua kalo liat dia gitu haha,happy
ngakak,happy
ayo semngat kaka,happy
semangat yuk kita pucukin kawan,happy
ayo semangat kawan,happy
pengen berbagi cerita gimana syuting film nanti kita cerita tentang hari ini seru dan nyenengin banget ini production,happy
kadang seru,happy
fokus ngebahagiain diri sendiri yang biasa ngeghibahin biar makin iri,happy
alhamdulillah,happy
gue pasti bahagia,happy
seru ya,happy
wkwkwk nca,happy
enak kali ya kalo lagi bengong mikirin beban hidup tiba tiba dapet duit 1 milyar,happy
seru nih kalo kita saling sayang tapi syaratnya gak boleh saling ngilang,happy
pura pura bego didepan orang yang suka ngomongin lo dibelakang itu seru banget sumpah apalagi pas dia lagi pura pura baik iyain aja biar seneng gitu hahaha,happy
wkwkwkkw,happy
udah gratis nikmat banget,happy
wahahahagahah,happy
wahahhahah,happy
awalnya aku sprti spongebob bahagia,happy
elsa digoyaaangg,happy
digoyaaangggg,happy
seneng banget difollback woyyy,happy
tolonggg saya seneng banget difolback gaesss,happy
lucu bgt,happy
jingan wkwkw,happy
anjir wkwkkw,happy
silirrr ya gan,happy
pas asik ngobrol sama doi terus ketawa bareng,happy
enak ya ngetawain orang yg ga punya twitter,happy
pernah gasih klian lagi bengong trus tiba2 keingat kejadian lucu jadinya ketawa sendiri kaya orang gila,happy
kalau kesibukanmu dalam bekerja belum bisa memenuhi kebutuhanmu satu yg perlu diingat coba perbaiki shalatmu,happy
hore di jajanin dong,happy
oke mau jajan yg bnyak aku,happy
jadi pgn jajain pacar,happy
ada promo jajan tuh jajan dong besok serius paling gatel nih tangan kalau urusan suruh jajain diskonya juga gede sampai 50 yaudah pesen gih ntar biar aku yg bayar pakai uangku yg seberapa itu,happy
alhamdulillah,happy
pasti bisa,happy
yoi fren,happy
seru bgt nih pasti,happy
thankyou acid semoga langgeng ya sama mas2 uty,happy
selamat hari jumat semoga apa yang kamu lakukan semuanya menjadi berkat,happy
jomblo juga bahagia kok,happy
semangat kak,happy
selamat anda mendapatkan semua dosa saya,happy
semangat kak,happy
justru itu bahagia ya kak,happy
banyak org tidak menyadri bahwa ada 1000 cara hidup bahagia,happy
install happiness uninstall sadness,happy
hahahaha,happy
wkwk,happy
hahaha,happy
wkwkwkw,happy
amannn amann,happy
hahaha,happy
wkwkwk bangke,happy
tulang ekor aku udah mulai pulih hari ini kerja xixi,happy
ahahaha,happy
wkwkwk,happy
ahahaha,happy
hahahahaha,happy
hahahaha,happy
coba rep pake satu kata dan satu emoji yang lagi kamu rasain sekarang me seneng,happy
sama wkwk,happy
wkwkwkwk,happy
hahaha,happy
dan dipertahankan kan sampe sekarang rapopo terusno ras wkwkwk,happy
stay ambyar,happy
ambyar,happy
wkwkwkwk hahahaha hihihihi,happy
semoga lancar mass,happy
udah bang ngaku aja gapapa wkwkwk,happy
gw udah kaya wkwkwk,happy
habede bang,happy
selamat ulang tahun udaa,happy
tapi kita akan memenangkan hati seluruh orang di dunia,happy
alhamdulillah populasi mojokerto berkurang rada longgar,happy
alhamdulillah,happy
hahahahaha ampun huuuu,happy
kasar tapi suka,happy
nikmatnya double,happy
gw mau jadi tetangga lu,happy
hahahaha lom tau aja,happy
akhirnya uninstall,happy
kerja pake otot lebih seru daripada pake otak,happy
nah kalo gini udah seru nih mentri nya udeh gapada pake otak kitanya yg pake otot,happy
alhamdulillah aku bersyukur karena suamiku itu kamu karena diluaran banyak yang brengsek,happy
saya ingin ngakak astaga hahahaha makanan macam apa,happy
astaga batu banget yang ngedit ngikik w,happy
wkwkwkw astaga,happy
hahahahaha astaga cuma seteguk dibawa masuk juga,happy
astaga kenapa jadi gini sih haha,happy
ngakak banget astaga,happy
astaga cuma beginian aja ngakak,happy
kak aku keterima astaga mau nangis senang banget error kenapa kak,happy
itu bukan sebuah kesalahan astaga ngakak nya anya tulus banget,happy
akhirnya jogja hujan,happy
masya allah,happy
wkwkwk jokesnyaa astaga,happy
astaga wkwkwkkw sebentar,happy
ngakak hati2 korban php lg,happy
alhamdulillah,happy
jujur w iri ga bisa nntn exo tapii kemarin dikasih rezeki bisa nonton seventeen alhamdulillah dong berarti ya emg rezekiku di svt kan ya jangan sampai iri nya itu bikin dampak buruk ke kita,happy
lagi baik baik aja tiba tiba ngerasa nggak baik baik aja nikmat bener jadi manusia,happy
jalan setan memang nikmat kak,happy
terimakasih tuhan telah kau turunkan hujan di pagi hari ini yang membuat rasa rokok dan kopi semakin nikmat dan penuh arti,happy
enak parah nikmat tiada taraaaa yaallah,happy
telor gulung bagusrangin ngonah pisan goblog gusti aduh ya alloh nikmat gurih gurih enjoy suer,happy
nikmat paling besar ialah kerja dekat,happy
4 apa yang kita makan habis apa yang kita simpan belum tentu kita nikmat apa yang kita infakkan justru menjadi rizki ya,happy
i agree nikmat yang tak dapat disangkal lagi bab tidur petang tu weh dah kerja jangan haraplah nak merasa,happy
gua nemplok di pala lu wkwkwk,happy
bini pala lu peang wkwkwkkw,happy
gue liat unamenya doang wkwkw,happy
untung ngga punya temen yang sengaja spam ketika lagi close day beruntungnya saya,happy
untung gak love kepalanya ntar baper,happy
ngakak beneran jd buntung bukannya untung,happy
untung ga lupa kenangan sm ak,happy
untung lu tinggal di indonesia yg marahnya kaum muslim cuma di medsos doang,happy
makasiiih berkat ini jumat gue makiiin untung huahaha chat aja deh ke,happy
ujannn untung dah plng,happy
untung gak di umpetin di sempak,happy
kalo ngomongin tampan gua merasa terpanggil ni,happy
udah ikut kemaren mba di akun twitter bismillah moga menang,happy
eh seneng dah w hal baru yg gw kasi diterima dengan baik bawaannya pen senyum kek gini senyumnya,happy
jadi senyum senyum sendiri gues,happy
hahahahaha bangke,happy
fase nikmatin,happy
kalo lucu diketawain gais,happy
alhamdulillah,happy
dman sama aku yg disemangatin dia,happy
happy sweet sepentin bg don moga makin sukses,happy
setan paling demen nih sm org org takabur begini,happy
lu emg cocoknya jualan genjer stad sembari dakwah ibu ibu seneng insyaallah,happy
smngtt,happy
jngan smpe wkwkw,happy
smngt pacar,happy
wkwkwkkwk,happy
bhahhaa,happy
besok jajanin kek jajan apaan ice yang bisa bikin bahagia ha icetheruuu uwuwuwuw,happy
boleh ni wkwk,happy
indah tetangga kos wkwkw,happy
bener bli wkkwwk,happy
mo apa blg ajjj beb wkkw,happy
wkwkwkwkw,happy
hahahahahahahahahahahahaahaha,happy
wkwkw siliitt berak,happy
wkwkwk sabar to mbaakk,happy
kalo lucu diketawain gais,happy
have a nice day too baraaa,happy
alhamdulillah,happy
hehe awali pagi dengan boomerang plus filter andalan hehehe,happy
wkwk anjir,happy
hbd nama asliku,happy
ga wkwkw,happy
baru seminggu lahir bang wkwk,happy
msh mending pahlawan bertopeng dripada super hero kocak,happy
anak bayi ultah niyy samawa ya isnaaaan,happy
wah mie ayam,happy
biar bisa terbang kesana kemari dan tertawa,happy
ini lagi nyenengin diri sendiri pdahal ambyarrr,happy
hhe,happy
hehehehe,happy
pernah digituin hahaha,happy
semoga berkah terus rizkinyaaa cpt sehat buat mmh bgpanca,happy
yu hahahah,happy
pengen punya pacar kayak nih,love
tolong ya cariin jodoh,love
iih saranghae aku sama kamu,love
kuy kita jadian aja kamu,love
pernah jatuh cinta ga nih,love
coba kasih tau dong cinta hal apa,love
aku mau jadi pacarku,love
boleh ga kita lebih dari sekedar temenan,love
udah pernah jatuh cinta keseseorang kah,love
cinta takboleh buta harus cinta dan mencintai,love
cariin kekasih hati dong,love
aq syg kamoehh,love
cinta adalah seberapa pandai kau menghapus airmata,love
boleh tau gak paling cinta hal apa,love
minta tolong carikan jodoh ku tuk mika,love
aku disayang ga,love
would you be mine,love
mau jadi pacar saya,love
mau ga kamu jadi milikku,love
apa hal yang paling dicintai,love
pacar aku,love
aku mau jadi pacarnya kamu,love
apa perasaan cinta mu ke aku ada,love
cariin kekasih hatiku dong,love
apakah pernah jatuh cinta kepada seseorang,love
chynta,love
kamu cinta hal apa sih,love
ngerasain yang namanya jatuh cinta pernah belum,love
sepertinya aku suka sama kamu,love
i love you,love
pernah jatuh cinta sama siapa,love
mencintai hal apa,love
bantuin cari kekasih hati dong,love
pengen d manjain sama d sayang sayangin sama km sayangkuu cintaakuu love you,love
iiih sayang aku,love
cinta aku apa nggak,love
yang paling dicintai apa sih,love
yoongi i love you,love
emang pernah merasakan jatuh cinta,love
cariin pacar ya,love
i love you 3000,love
kepo nih hal apa yag cintai,love
cinta ga sih sama aku,love
pacar saya,love
jd sayang aja setiap ada ide atau gagasan yg muncul ilang gt aja,love
rasa sayang kamu itu seperti apa ya,love
kamu tuh yaa bisa ae bikin kesengsem,love
mau jadi pacar aku,love
kamu paling cintai hal apa,love
cinta aku kan,love
ingin ketemu jodoh nih,love
iya di buang ke laut kan udah ada kamu gantinya,love
pencinta kpop,love
dicintai,love
km punya pacar,love
zah indomie goreng yang bnr bnr gue suka aja selain yg biasa cm rendang,love
sayang aku kan ya,love
suka sekaliii,love
yas aku cinta teh kotak,love
mmuuacch sayang deh aku sama kamu,love
jadian yuk,love
jadikan aku pacarmu,love
udah pasti sayang sama aku kan,love
kamu pernah merasakan jatuh cinta belum kamu,love
kasih sayang,love
i think i love you,love
sayang bgt deh aku sama kamu,love
cinta sejati tidak pernah mati akan selalu tumbuh seiring waktu,love
iyah syg,love
apakah kamu pernah ngerasain jatuh cinta,love
cinta,love
jatuh cinta banget woilah sama radiohead asmara,love
sayang ga sih sama aku,love
kepo dong sayang sama aku ga,love
bener kan kalo sayang aku,love
pernah ngerasain jatuh cinta ga,love
cinta,love
i love you,love
orang yang membuat jatuh cinta ada ga sih,love
kamu mau nggak jadi pacar aku,love
jadi pacarku dong,love
jadi pacarku ajalah oke,love
kamu cinta hal apa,love
i luv uniqlo but sis miskin sis kena sedar diri,love
mau ga jadi pacarku,love
gih cariin jodoh,love
aq yg syg km km g syg aq yadah bay,love
pernah jatuh cinta sama seseorang,love
kamu mau nggak jadi pacar aku,love
emang kamu jomblo,love
sayang aku,love
apa hal yang paling kamu cintai,love
lebih baik kita jadian saja,love
gimana nihh aku suka sama kamu,love
sayang aku nggak,love
gimana nihh aku suka sama kamu,love
kasih tau dong cinta aku ga sih,love
kalo aku suka sama kamu kamu mau jadi pacarku ga,love
sayang kan sama aku,love
kalo mau jadi pacarku kamu mau ga,love
bahagia susah senang sedih aku mau merasakan itu semua hanya bersama kamu,love
cinta sejati adalah ketika dia mencintai orang lain dan kamu masih mampu tersenyum sambil berkata aku turut bahagia untukmu,love
sayang ke aku kan ya,love
nayy semangat syg,love
mau dong disayang kamu,love
mau tanya pernah ga merasakan jatuh cinta,love
kekasihku,love
sayang nya kamu itu gimana sih,love
aku inginkan kau jadi miliku,love
cinta takboleh buta harus cinta dan mencintai jika pemimpin tanpa hati maaf anda bukan pemimpin kami,love
tolong ya cariin pasangan,love
mencintai siapa yang harus dicintai,love
cinta adalah caraku bercerita tentang dirimu,love
cukup cinta sepenuh hati jangan sepenuh jiwa,love
mau engga jadi pcr aku,love
aku mencintaimu,love
sepertinya aku mulai suka sama kamu,love
good morning pencinta kucing,love
kamu tau gak kamu uda buat aku kepincut,love
kasih cinta sayang kasih sayang kekasih sayang,love
pegang tanganku bersama jatuh cinta,love
yang membuat aku penasaran apa sih yang dicintai oleh,love
saya cinta rambut saya,love
asmara,love
aku ingin memilikimu,love
cariin tambatan hatiku dong,love
bantuin cari jodoh dong,love
aku disayang sama ga nih,love
ngerasain yang namanya jatuh cinta pernah belum,love
sayang adek sayang adek,love
sedang menikmati rasa jatuh cinta yang sedalam dalam nya,love
aku pengen kamu jd pacar aku,love
kamu itu cinta ga sih sama aku,love
apakah kamu mau jadi pacarku,love
gimana sih rasa sayang mu itu,love
i think i love you,love
ingin punya pacar nih cariin dong,love
boleh ga kita bersama terus,love
apakah sayang sama aku kasih tau dong,love
kamu cinta hal apa,love
gimana kalo jadi pacar saya,love
tq syg,love
cinta cinta melulu,love
luv banget sama cushion ini,love
cariin jodoh dong soalnya sudah lama jomblo,love
love kim seokjin 3,love
jd pacarku mau kan,love
hal yg paling cinta apa sih,love
tau gak seee kamu tu uda buat aku kesengsem,love
ayo kita bersama,love
sayang banget,love
jadi pacar aku,love
jujur loh ya itu sayang ga sih sama aku,love
indah cantik makasih udah menulis sayang banget sama kak machi,love
cinta kan sama aku,love
love lah sama kanu,love
ayo kita lanjutkan hidup berdua,love
aku mau jadian sama kamu,love
mau kah jadi pacarku,love
jawab jujur ya apakah sayang sama aku,love
sahabat sejati gak akan nikung pacar jangankan nikung kepikir buat mencintai orang yang sama pun enggan,love
kamu mencintai hal apa aja,love
yang cintai hal apa aja,love
pernah ga sih jatuh cinta ke seseorang,love
cinta banget sama mibi hari ini,love
tolong dong cariin pasangan,love
pernah ga sih merasakan jatuh cinta,love
jadi pacar aku dong kamu,love
paling cinta hal apa,love
tolong dijawab sayang ga sama aku,love
kita jadian yuk kamu,love
untuk jatuh cinta itu cukup memulai,love
luruh pada cinta abadi,love
sebenernya mau ga jd pacarku,love
mau jadi pacar aku,love
aku kayanya ada perasaan deh sama kamu,love
hal yang cintai itu apa,love
aku jatuh cinta kepada mu,love
pacarku,love
kita pacaran aja yuk,love
saya mau pilih pacar,love
cinta banget gue sama part nya mark,love
kamu baik deh aku jadi suka,love
i love you meybank walaupun acc x cun skrg ni,love
cintai hal apa sih kalo dari seorang,love
mau kan jd pacarku,love
cariin jodoh dong,love
my feelings deepen to you,love
puncak dari cinta adalah merelakan,love
sepertinya aku sudah tergila gila sama kamu,love
kamu mau gk jdi pacar aku,love
fans bgt dr awal adanya lagu heavy rotation wktu gua smp,love
tolong dong cariin kekasih hati,love
aku suka sama kamu,love
pacar siapa,love
hahahahhaha luvv bgttt,love
ga kokkk aku suka kaya kamu jugaaaa,love
jangan menanyakan alasan tentang jatuh cinta kepada mu,love
mau jadi pacarku,love
hal yang paling dicintai itu apa,love
kasi tau dong hal yang yang dicintai,love
mencintai seseorang itu boleh saja karena kita tidak memaksakan dia untuk menjadi milik kita hanya memendam rasa saja tak memaksa dia tuk punya rasa yang sama,love
dicintai sesorang memberimu kekuatan sedangkan mencintai seseorang memberimu keberanian,love
pernah merasakan jatuh cinta sama siapa nih,love
mau gak jadi pacar aku,love
siapa yg bisa bikin jatuh cinta,love
jatuh cinta sama mark yaallah cakep banget,love
kayanya kamu uda bikin aku tergila gila,love
jadi pacarku please,love
sudah punya pacar,love
ada ga yang membuat jatuh cinta,love
jatuh cinta hanya saat kamu,love
cintai sepenuh hati tapi jangan samapi lupa diri jangan kamu pernah mencintai ciptaanya melebihi cintamu pada penciptanya,love
kamu mau gk jdi pacar aku,love
ter love2 lah kamu tuh,love
dapat bantuin cari pacar biar tidak jomblo lagi,love
mau ga jadi pacarku,love
sini jadi pacarku aja,love
hal apa yang kamu cintai,love
kayanya aku tergila gila sama kamu,love
butuh pasangan nih cariin dong,love
itu cinta hal apa,love
pengen tau hal yg dicintai dong,love
mau ya jadi pacarku,love
tolong dong cariin jodoh,love
sayang ke aku ga,love
ku jatuh cinta pada orang yang salah,love
aku cinta netizen indonesia,love
mau nanya kamu sayang aku ga,love
sayang mama papa selalu,love
kasi tau dong hal yang yang dicintai,love
pengen tau pernah jatuh cinta ga,love
jadi pacar,love
jomblo ya,love
cinta ga sama aku,love
kamu buat aku tergila gila,love
pulang naik mrt entah kenapa seneng banget denger suara keretanya jalan,love
apa aja hal yg cintai,love
pernah jatuh cinta ga sih,love
aku terpikat olehmu,love
mau jadian sama aku ga,love
sayang kamu juga,love
jatuh cinta lah pada hati yang tepat disaat kau siap bukan disaat kau ingin,love
cariin pasangan dong soalnya capek jomblo,love
tolong ya gue jatuh cinta banget kalo ten udah ngomong english,love
seberapa besar rasa sayang kamu ke aku,love
pacarmu siapa,love
kyk mana sih klo kamu sayang ke aku,love
jatuh cinta pernah ngerasin ga kamu,love
kepo dong cinta ga sama aku,love
mau ga jd pacarku,love
mau jadi pacar saya,love
i luv tessa sowo muwhch,love
mau deh jadi pacarnya kamu,love
adakah aku di hatimu,love
pernah ngerasain jatuh cinta ga,love
sayang aku ga sih,love
aku mau jadian sama kamu,love
ayo jadian,love
kalo jadi pacar saya mau ga,love
i love ren ryuji akechi and akira alot,love
mau tidak kamu bersamaku,love
mencintai hal apa nih,love
apa aja sih hal yg cintai,love
kepo dong penah ga sih ngerasin jatuh cinta,love
bantuin cari belahan jiwa ya,love
syg sekaliii pdhl winter ada 2 ver,love
iyaaa gabisa ga bucin sama dia tuh,love
ada ga sih rasa sayang ke aku,love
asmaraku,love
kamu berhasil membuatku untuk tidak bisa jatuh cinta kepada,love
cinta sejati tidak pernah mati akan selalu tumbuh seiring waktu,love
cinta kan sama aku,love
cinta itu sederhana yang ribet itu cuman saya,love
gamau jomblo lagi tolong cariin pacar ya,love
siapa sih yang membuat jatuh cinta,love
cariin belahan jiwaku dong,love
rasa sayang kamu itu seperti apa ya,love
aku mau punya pacar kyk km,love
pernah belum merasakan yang namanya jatuh cinta,love
ada ga seseorang yang membuat jatuh cinta,love
cukup cinta sepenuh hati jangan sepenuh jiwa,love
klo km cuek aku jg bisa lebih cuek tp aku gak mau lakuin itu bukannya takut sma km cuma karna sayang sm km makanya aku gk bs nyuekin km,love
yuk kita jadian aja,love
sayang ke aku apa nggak sih,love
kepo nih sayang ga sih sama aku,love
pernah jatuh cinta ke siapa,love
pernah jatuh cinta ke seseorang,love
kamu mau gak jadi pacar aku aki ganteng lhoo,love
jatuh cinta dengan siapa,love
bantuin cari pasangan dong,love
yang kamu cintai itu apa sih,love
tolong dong cariin pacar,love
jomblo ga,love
hal yang paling cintai apa,love
cariin pacar dong biar tidak jomblo,love
kamu jomblo ya maya,love
blak blakan banget sih sayang jadi makin sayang deh beb,love
kalo boleh tahu nih cinta hal apa,love
kamu buat aku jatu hati,love
aku suka sama kamu apakah kamu mau jadi pacarku,love
pengen jadi pacarnya nih,love
pernah ga jatuh cinta sama seseorang,love
hal yang dicintai apa sih,love
aku memang pencinta wanita,love
sebarapapun umur kita seberapapun kedewasaan kita tapi ibu tetap saja menganggap kita anak kecilnya yang butuh akan belayan dan kasih sayang,love
pakai basa basi segala lagi haha makin syg jadinyaaaa,love
aku suka sama kamu,love
kamu paling cintai hal apa sih,love
cinta sama aku ga sih,love
tanyain ah sayang ga sih sama aku,love
pernah jatuh cinta sama siapa nih kamu,love
may be i am falling to you,love
hal hal yang paling kamu cintai itu apa,love
pilihlah aku jd pacarmu,love
pernah ngerasain jatuh cinta ga,love
apa aja yang cintai,love
cariin gebetan plis,love
baby boyyyy i luvv uuuuu wuwuwuwuwuwu,love
pernah ga sih merasakan jatuh cinta,love
smgt luv,love
apa aku disayang kamu,love
jadi jomblo ga,love
gmn kalo kita jadian aja,love
apakah kamu mau jadi asmaraku,love
cariin pacar gih,love
pasti ada hal yang paling dicintai kan,love
yang paling dicintai apa ya,love
kasih tau dong sayang sama aku ga,love
would you be my valentine,love
siapa sih pacarmu,love
tresna,love
untuk jatuh cinta itu cukup memulai,love
hal apa aja yang paling kamu cintai,love
kita jadian aja deh,love
penasaran nih itu cinta hal apa ya,love
love,love
aku mau lebih dari sekedar temenan,love
ku jatuh cinta pada orang yang salah,love
hai syg,love
cinta sejati selalu membiarkan seseorang yang dicintai menjadi diri sendiri,love
kasih sayang,love
mau jadi pacar,love
sayang aku kan,love
suka suka suka banget sama kamu i love you 30000,love
saya mau tahu hal apa yang paling cintai,love
kamu itu cinta hal apa sih,love
saya ingin pacar baru,love
jadikan aku pacarmu,love
kamu baik deh aku jadi suka,love
udah pernah jatuh cinta ke siapa,love
siapa pacarmu,love
apa boleh kita bersama,love
dua sejoli menjalin cinta cinta bersemi dari sma galih dan ratna mengikat janji janji setia setia abadi oh galih oh ratna cintamu abadi wahai galih duhai ratna tiada petaka merenggut kasihmu dua sejoli menjalin cinta cinta bersemi dari sma galih dan ratna mengikat janji janji setia setia abadi oh galih oh ratna cintamu abadi wahai galih duhai ratna tiada petaka merenggut kasihmu oh galih oh ratna cintamu abadi wahai galih duhai ratna tiada petaka merenggut kasihmu,love
sama sama sayang,love
kamu cinta ga sih sama aku,love
hal yang cintai itu apa,love
coba bantuin cari jodoh dong,love
boleh tak aku memilikimu,love
aku nanya s mbak nya jomblo tidak,love
selalu sayang aku kan,love
kamu memang orang yg paling top dah klo urusan cinta,love
luv banget sih,love
tolong cariin pacar,love
jadi tergila gila nih aku sama kamu,love
cariin pacar dong,love
punya pacar ga,love
wkwk mending folo aq sayang,love
cinta kasih,love
jadi pacarku ya,love
km jomblo ya,love
kamu cinta aku kan,love
ga mau jadi pacarku aja nih,love
jatuh cinta banget woilah sama radiohead,love
saya ingin tahu hal apa yang paling cintai,love
paling cinta hal apa aja,love
cinta itu indah cinta itu anugrah cinta itu kebahagiaan karena cinta ku itu kamu,love
kamu cintai hal apa,love
satu hal penting dalam cinta jangan berikan ruang di hatimu pada seseorang yg bahkan tak berusaha tuk tinggal di dalamnya,love
kesayangan yang makin hari udah gk kerasa udah makin besar dan cerdas,love
makasih sudah sempatkan diri tuk hadir sahabat membleku sayang,love
pencinta bigbang,love
kayaknya aku jatuh cinta sama wooseok,love
apa aja yang hal yang paling dicintai,love
hal yg paling kamu cintai apa,love
pacarnya siapa,love
pernahkah jatuh cinta ke seseorang,love
mau ya jadi pacarku,love
aku kayanya ada perasaan deh sama kamu,love
jadi pacarku aja deh,love
sayang,love
kasih tau dong pernah ga jatuh cinta,love
jatuh cinta,love
jatuh cinta untuk yang kesekian kalinya,love
maukan jadi kekasihku,love
kasih sayang,love
apa km mau jd pacarku,love
mau ga kamu jadi pacarku,love
jatuh cinta sama super car hshshshshs,love
seberapa besar sayang sama aku,love
jd pcrku mau ga,love
jadi pacarku dong kamu,love
hal apa yang paling kamu cintai,love
tolong cariin pacar ya,love
cinta banget gue sama part nya mark,love
nado saranghae,love
kepo dong pernah jatuh cinta apa nggak,love
pasti cinta kan sama aku,love
saya cinta rambut saya,love
luruh pada cinta abadi,love
jadian,love
kurasa aku mulai menyanyangimu,love
jd pacarku aja yg,love
ada ga rasa sayang ke aku,love
tolong dongg kamu itu uda buat aku tergila gila,love
aku suka kamu,love
kasih sayang,love
pernah belum sih ngerasain jatuh cinta,love
tolong cariin pacar biar tidak jomblo lagi,love
pasti punya hal yang paling dicintai kan,love
kasih,love
panas asmara,love
kasih dan sayang,love
gih cariin pasangan,love
aku kesengsem banget sama kamu,love
i love you buat kamu yang lagi baca,love
kasih tau dong pernah merasakan jatuh cinta ga,love
kamu sayang aku kan,love
i love you 2000 aja dlu,love
jatuh cinta lagi dengan mark lee,love
pasti sayang aku kan,love
aku baper nih,love
kalo aku suka sama kamu kamu mau jadi pacarku ga,love
apakah aku disayang sama kamu,love
cinta itu gak harus saling memiliki cukup ngeliat elu tersenyum bahagia hati gue uda seneng banget,love
kamu itu cinta ga sih sama aku,love
jd pacarku aja dong,love
tolong ya gue jatuh cinta banget kalo ten udah ngomong english,love
mencintai tanpa harus memiliki,love
baper nih aku sama kamu,love
hooh sayang,love
aku i love you aku,love
cinta aku ga,love
mau jadi pacar saya kan,love
galau aku kamu uda buat aku tergila gila,love
aku mau pacaran sama kamu,love
apakah kamu cinta sama aku,love
boleh dong aku suka sama kamu,love
sayang aku nggak,love
aku disayang sama ga sih,love
luv,love
aku cinta kamu titik gapake koma,love
i love you jimiiiiin ya allah bangtan kalo update yg banyak aja biar ak berburu gipewey huhu,love
km punya pacar apa engga,love
kalo jadian sama aku mau ga,love
kamu paling cinta hal apa,love
iih rasa sayang ku ga hbs2 deh,love
oh pacarku,love
apakah pernah jatuh cinta ke seseorang,love
jadilah pacarku please,love
i love you ganteng bgt,love
kita berdua jadian aja kamu,love
makin hari ku inda syg kau,love
kurasa ku tlah jatuh cinta pada sesendok nasi padang,love
apa kamu udah pernah jatuh cinta,love
jomblo kah km,love
yang mencintai namun juga orang yang,love
mungkin kamu jatuh cinta pada kecantikan seseorang tapi ingat bahwa pada akhirnya kamu harus hidup dengan karakternya bukan kecantikannya,love
kau buat ku jadi suka,love
cariin jodoh,love
cariin jodoh ya,love
mau nanya kamu cinta aku ga,love
nado saranghae,love
mencintai,love
udah cinta banget huhu,love
bisa ga kita bersama,love
pernah jatuh cinta ga nih,love
anak mami terdabest pokoknya luv luv luv,love
tolong cariin pacar dong,love
cinta kasih asmara kasih sayang kekasih tresno,love
mau kah jadi pacarku,love
kamu baik amat si bikin w baper aja,love
aku maunya kamu jd pacarku,love
pacarmu siapa,love
sayang aku apa nggk,love
aku tertarik sama kamu,love
kalo jadi pacarku mau,love
cinta tidak hanya menghargai orang,love
jatuh cinta ke siapa,love
cinta takboleh buta harus cinta dan mencintai jika pemimpin tanpa hati maaf anda bukan pemimpin kami,love
tunjukan rasa sayang mu dong,love
jadi pacar saya,love
apa km mau jd pacarku,love
apa saja hal yang cintai,love
sepertinya aku suka deh sama elu,love
kasih tau dong sayang aku apa nggk sih,love
jadi pacar aku dong kamu,love
cinta hal apa,love
pernah jatuh cinta sama seseorang,love
udah cinta banget huhu,love
siapa yg bisa membuat jatuh cinta,love
jatuh cinta lagi dengan mark lee,love
aku terpesona olehmu,love
luvv sekali maung maung aing,love
taksuka tapi sayang erm cane eh,love
pasti punya hal yang paling dicintai kan,love
cinta itu bukan soal berapa sering kamu,love
minta tolong carikan jodoh ku tuk mika,love
